Order_Date,Customer_ID,Order_ID,Quantity,City,District,Catalog_Number,Hebrew_Description,English_Description,Added_Date,Family_Item_ID,Family_Item_Name,Sales_Price_No_VAT,Sales_Price_With_VAT,Cost_Price,Cost_Import_USD,Cost_Production_USD,Size,Color_ID,Color_Name
4/5/2022,100124,SO22000113,2,Rehovot, מרכז,NHP1005-1-2,כרית ויסקו ג'ל קירור לוגו רקום כיסוי 100% במבוק 950 גר',VISCO PILLOW WITH GEL 60X40+12CM BAMBOO FABRIC 9,5/31/2021,כריות,כריות,427,499,11,0,0,40/60,2,PAGEANT BLUE
4/5/2022,100124,SO22000113,1,Rehovot, מרכז,NHRU403-L-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  BLUE SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,3,CURDS & WHEY
4/5/2022,100124,SO22000113,1,Rehovot, מרכז,NHRU403-XXL-3,חלוק אמבטיה כחול  100% כותנה אקווה פיברו XXL,"Bath robe 100% cotton Aqua fibro  BLUE SIZE XXL""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,XXL,3,CURDS & WHEY
4/5/2022,100124,SO22000113,1,Rehovot, מרכז,NHT4S1009-1-20,סט 2+2 פרימיום 100% כותנה כחול ואדום 550 גר',Towel set 2+2 100% cotton Premium 550 gsm nautic,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,20,SILVER
4/5/2022,100125,SO22000114,1,Rishon LeZion, מרכז,NHB1002-16-2,"סט 100% כותנה סטן 220 160 סמ  BASIC WHITE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,2,PAGEANT BLUE
4/5/2022,100125,SO22000114,2,Rishon LeZion, מרכז,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
4/5/2022,100125,SO22000114,1,Rishon LeZion, מרכז,NHB7004-9-3,"סט 100% כותנה סטן 300 90 סמ BLUE PIPING""",100% CTS. 300 200x220+90x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,469,549,0,0,0,90/200,3,CURDS & WHEY
4/5/2022,100125,SO22000114,2,Rishon LeZion, מרכז,NHT3003-9-17,מגבת פנים אפור בהיר 100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,17,Peach Pink
4/5/2022,100126,SO22000115,1,Adi,צפון,NHB5110-16-25,"סט 100% כותנה סטן 220 160 סמ  SEA OF LOVE""",100% CTS. 220 200x220+160x200+2x50x70 SEA OF LOV,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/5/2022,100126,SO22000115,1,Adi,צפון,NHD1002-22-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 200/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,683,799,23,0,0,200/220,2,PAGEANT BLUE
4/5/2022,100126,SO22000115,2,Adi,צפון,NHP1001-1-2,2 כריות מודפסות כיסוי 100% כותנה במילוי מיקרופייבר 800 גר',2PACK PILLOW WITH LOGO 100% COTTON  50X70 800GSM,5/31/2021,כריות,כריות,213,249,4,0,0,50/70,2,PAGEANT BLUE
4/5/2022,100126,SO22000115,1,Adi,צפון,NHT3003-14-17,מגבת גוף אפור בהיר  100% כותנה 600 גר' 70/140,Body towel 100% cotton Aqua Fibro 600 gsm 90x140,5/31/2021,מגבות,מגבות אקווה פיברו,162,189,7,0,0,70/140,17,Peach Pink
4/5/2022,100126,SO22000115,2,Adi,צפון,NHT3005-9-26,מגבת פנים טורקיז  100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,26,Peach Bud
4/5/2022,100126,SO22000115,1,Adi,צפון,NHT3006-14-24,מגבת גוף תכלת  100% כותנה 600 גר' 70/140,Body towel 100% cotton Aqua Fibro 600 gsm 90x140,5/31/2021,מגבות,מגבות אקווה פיברו,162,189,7,0,0,70/140,24,Peach Dust
4/5/2022,100126,SO22000115,2,Adi,צפון,NHT3006-9-24,מגבת פנים תכלת  100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,24,Peach Dust
4/5/2022,100126,SO22000115,1,Adi,צפון,NHT3007-14-11,מגבת גוף סנד  100% כותנה 600 גר' 70/140,Body towel 100% cotton Aqua Fibro 600 gsm 90x140,5/31/2021,מגבות,מגבות אקווה פיברו,162,189,7,0,0,70/140,11,GOLD
4/5/2022,100126,SO22000115,2,Adi,צפון,NHT3009-14-6,מגבת גוף ורוד  100% כותנה 600 גר' 70/140,Body towel 100% cotton Aqua Fibro 600 gsm 90x140,5/31/2021,מגבות,מגבות אקווה פיברו,162,189,7,0,0,70/140,6,Cartouch
4/5/2022,100127,SO22000116,1,Bethléem de Galilée,צפון,NHB7003-18-2,"סט 100% כותנה סטן 300 180 סמ WHITE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,2,PAGEANT BLUE
4/5/2022,100127,SO22000116,1,Bethléem de Galilée,צפון,NHD1002-22-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 200/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,683,799,23,0,0,200/220,2,PAGEANT BLUE
4/5/2022,100127,SO22000116,2,Bethléem de Galilée,צפון,NHP1002-1-2,כרית לוגו רקום פייפינג כחול כיסוי 100% כותנה במילוי מיקרופי,PILLOW WITH BLUE PIPING 50X70 MICROFIBER 1100GSM,5/31/2021,כריות,כריות,170,199,6,0,0,50/70,2,PAGEANT BLUE
4/5/2022,100127,SO22000116,2,Bethléem de Galilée,צפון,NHT4S1007-1-17,סט 2+2 פרימיום 100% כותנה לבן ואפור 550 גר',Towel set 2+2 100% cotton Premium 550 gsm white+,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,17,Peach Pink
4/5/2022,100127,SO22000116,1,Bethléem de Galilée,צפון,NHT4S1014-1-11,סט 2+2 פרימיום 100% כותנה שמנת וסנד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm cream+,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,11,GOLD
4/6/2022,100071,SO22000123,1,Haïfa,חיפה,NHB5080-12-3,"סט 100% כותנה סטן 220 120 סמ DEEP WATER""",100% CTS. 220 200x220+120x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,427,499,20,0,0,120/200,3,CURDS & WHEY
4/6/2022,100071,SO22000123,1,Haïfa,חיפה,NHB7004-12-3,"סט 100% כותנה סטן 300 120 סמ BLUE PIPING""",100% CTS. 300 200x220+120x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,512,599,0,0,0,120/200,3,CURDS & WHEY
4/6/2022,100081,SO22000120,1,Ashdod,דרום,NHB7003-16-2,"סט 100% כותנה סטן 300 160 סמ  WHITE  PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,811,949,39,0,0,160/200,2,PAGEANT BLUE
4/6/2022,100093,SO22000118,1,Haïfa,חיפה,NHB5080-12-3,"סט 100% כותנה סטן 220 120 סמ DEEP WATER""",100% CTS. 220 200x220+120x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,427,499,20,0,0,120/200,3,CURDS & WHEY
4/6/2022,100093,SO22000118,1,Haïfa,חיפה,NHT3005-14-26,מגבת גוף טורקיז  100% כותנה 600 גר' 70/140,Body towel 100% cotton Aqua Fibro 600 gsm 90x140,5/31/2021,מגבות,מגבות אקווה פיברו,162,189,7,0,0,70/140,26,Peach Bud
4/6/2022,100128,SO22000117,2,Ra'anana, מרכז,NHB1001-16-3,"סט 100% כותנה סטן 220 160 סמ  BASIC BLUE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC BLUE,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,3,CURDS & WHEY
4/6/2022,100128,SO22000117,1,Ra'anana, מרכז,NHB1002-16-2,"סט 100% כותנה סטן 220 160 סמ  BASIC WHITE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,2,PAGEANT BLUE
4/6/2022,100128,SO22000117,1,Ra'anana, מרכז,NHB7001-12-5,"סט 100% כותנה סטן 300 120 סמ GRAY  PIPING""",100% CTS. 300 200x220+120x200+2x50x70 PIPING GRAY,5/31/2021,300S,סאטן 300,512,599,0,0,0,120/200,5,Inkwell
4/6/2022,100128,SO22000117,1,Ra'anana, מרכז,NHD1002-22-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 200/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,683,799,23,0,0,200/220,2,PAGEANT BLUE
4/6/2022,100128,SO22000117,1,Ra'anana, מרכז,NHP1002-1-2,כרית לוגו רקום פייפינג כחול כיסוי 100% כותנה במילוי מיקרופי,PILLOW WITH BLUE PIPING 50X70 MICROFIBER 1100GSM,5/31/2021,כריות,כריות,170,199,6,0,0,50/70,2,PAGEANT BLUE
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHB5110-16-25,"סט 100% כותנה סטן 220 160 סמ  SEA OF LOVE""",100% CTS. 220 200x220+160x200+2x50x70 SEA OF LOV,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHB5340-9-3,"סט 100% כותנה סטן 220 90 סמ NIGHT SAILING""",100% CTS. 220 200x220+90x200+2x50x70 NIGHT SAILI,5/30/2021,220S,סאטן 220,401,469,0,67,0,90/200,3,CURDS & WHEY
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHD1001-15-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 150/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,427,499,15,0,0,150/200,2,PAGEANT BLUE
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHD1002-22-2,שמיכת פוך פייפינג כיסוי 100% כותנה מיקרופייבר 600 גר' 200/2,600GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 22,5/31/2021,שמיכות,שמיכות,683,799,23,0,0,200/220,2,PAGEANT BLUE
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHP1005-1-2,כרית ויסקו ג'ל קירור לוגו רקום כיסוי 100% במבוק 950 גר',VISCO PILLOW WITH GEL 60X40+12CM BAMBOO FABRIC 9,5/31/2021,כריות,כריות,427,499,11,0,0,40/60,2,PAGEANT BLUE
4/6/2022,100129,SO22000122,1,Jérusalem,ירושלים,NHT4S1010-1-26,סט 2+2 פרימיום 100% כותנה טורקיז וסנד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm turquo,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,26,Peach Bud
4/7/2022,100131,SO22000125,1,Yavné, מרכז,NHB7004-16-3,"סט 100% כותנה סטן 300 160 סמ  BLUE PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,811,949,0,0,0,160/200,3,CURDS & WHEY
4/7/2022,100131,SO22000125,1,Yavné, מרכז,NHRU403-M-3,חלוק אמבטיה כחול 100% כותנה אקווה פיברו M,"Bath robe 100% cotton Aqua fibro  BLUE SIZE M""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,M,3,CURDS & WHEY
4/7/2022,100131,SO22000125,1,Yavné, מרכז,NHT4S1013-1-2,סט 2+2 פרימיום 100% כותנה לבן וכחול 550 גר',Towel set 2+2 100% cotton Premium 550 gsm white+,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,2,PAGEANT BLUE
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHB5080-16-3,"סט 100% כותנה סטן 220 160 סמ DEEP WATER""",100% CTS. 220 200x220+160x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,597,699,25,0,0,160/200,3,CURDS & WHEY
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHB5195-16-25,"סט 100% כותנה סטן 220 160 סמ  LOST AT SEA""",100% CTS. 220 200x220+160x200+2x50x70 LOST AT SE,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHB7004-16-3,"סט 100% כותנה סטן 300 160 סמ  BLUE PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,811,949,0,0,0,160/200,3,CURDS & WHEY
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHB7005-1-2,זוג ציפיות סטן 300 לבן,2 PILLOW CASE 100% SATIN 300 WHITE PIPING BLUE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,2,PAGEANT BLUE
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHT4S1010-1-26,סט 2+2 פרימיום 100% כותנה טורקיז וסנד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm turquo,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,26,Peach Bud
4/7/2022,100132,SO22000126,1,Tel Aviv-Jaffa,תל אביב,NHT4S1014-1-11,סט 2+2 פרימיום 100% כותנה שמנת וסנד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm cream+,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,11,GOLD
4/7/2022,100133,SO22000127,1,Haïfa,חיפה,NHB5195-16-25,"סט 100% כותנה סטן 220 160 סמ  LOST AT SEA""",100% CTS. 220 200x220+160x200+2x50x70 LOST AT SE,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/7/2022,100133,SO22000127,2,Haïfa,חיפה,NHB7004-16-3,"סט 100% כותנה סטן 300 160 סמ  BLUE PIPING""",100% CTS. 300 200x220+160x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,811,949,0,0,0,160/200,3,CURDS & WHEY
4/7/2022,100133,SO22000127,1,Haïfa,חיפה,NHT4S1009-1-20,סט 2+2 פרימיום 100% כותנה כחול ואדום 550 גר',Towel set 2+2 100% cotton Premium 550 gsm nautic,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,20,SILVER
4/7/2022,100133,SO22000127,1,Haïfa,חיפה,NHT4S1010-1-26,סט 2+2 פרימיום 100% כותנה טורקיז וסנד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm turquo,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,26,Peach Bud
4/7/2022,100134,SO22000128,1,Rehovot, מרכז,NHB1002-16-2,"סט 100% כותנה סטן 220 160 סמ  BASIC WHITE""",100% CTS. 220 200x220+160x200+2x50x70 BASIC WHIT,5/31/2021,220B,סאטן 220 בסיק,512,599,28,0,0,160/200,2,PAGEANT BLUE
4/7/2022,100134,SO22000128,1,Rehovot, מרכז,NHB7006-1-3,זוג ציפיות סטן 300 כחול,2 PILLOW CASE 100% SATIN 300 BLUE PIPING WHITE,5/31/2021,300S,סאטן 300,170,199,0,0,0,50/70,3,CURDS & WHEY
4/7/2022,100134,SO22000128,1,Rehovot, מרכז,NHD1004-22-2,שמיכת גולד פייפינג כיסוי 100% כותנה משקל 1400 גר' 200/220,1400GSM GOLD DOWN BLANKET 220X200CM,5/31/2021,שמיכות,שמיכות,1879,2199,70,0,0,200/220,2,PAGEANT BLUE
4/7/2022,100135,SO22000129,2,Bet Shemesh,ירושלים,NHB5080-9-3,"סט 100% כותנה סטן 220 90 סמ DEEP WATER""",100% CTS. 220 200x220+90x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,401,469,19,0,0,90/200,3,CURDS & WHEY
4/7/2022,100136,SO22000130,2,Bet Shemesh,ירושלים,NHP1003-1-2,כרית לוגו רקום פייפינג כחול כפול כיסוי 100% כותנה במילוי מי,PILLOW WITH BLUE PIPING 50X70 MICROFIBER 1250GSM,5/31/2021,כריות,כריות,213,249,6,0,0,50/70,2,PAGEANT BLUE
4/10/2022,100137,SO22000131,1,Tel Aviv-Jaffa,תל אביב,NHB5340-9-3,"סט 100% כותנה סטן 220 90 סמ NIGHT SAILING""",100% CTS. 220 200x220+90x200+2x50x70 NIGHT SAILI,5/30/2021,220S,סאטן 220,401,469,0,67,0,90/200,3,CURDS & WHEY
4/10/2022,100137,SO22000131,1,Tel Aviv-Jaffa,תל אביב,NHB7003-18-2,"סט 100% כותנה סטן 300 180 סמ WHITE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,2,PAGEANT BLUE
4/10/2022,100137,SO22000131,1,Tel Aviv-Jaffa,תל אביב,NHB7004-18-3,"סט 100% כותנה סטן 300 180 סמ BLUE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,3,CURDS & WHEY
4/10/2022,100137,SO22000131,1,Tel Aviv-Jaffa,תל אביב,NHT3001-9-4,מגבת פנים אדום  100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,4,MORGANITE
4/10/2022,100138,SO22000132,1,Atlit,חיפה,NHB5080-12-3,"סט 100% כותנה סטן 220 120 סמ DEEP WATER""",100% CTS. 220 200x220+120x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,427,499,20,0,0,120/200,3,CURDS & WHEY
4/10/2022,100138,SO22000132,1,Atlit,חיפה,NHB7001-18-5,"סט 100% כותנה סטן 300 180 סמ GRAY  PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING GRA,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,5,Inkwell
4/10/2022,100138,SO22000132,1,Atlit,חיפה,NHB7003-18-2,"סט 100% כותנה סטן 300 180 סמ WHITE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING WHITE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,2,PAGEANT BLUE
4/10/2022,100138,SO22000132,1,Atlit,חיפה,NHB7004-18-3,"סט 100% כותנה סטן 300 180 סמ BLUE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,3,CURDS & WHEY
4/10/2022,100139,SO22000133,2,Adi,צפון,NHB5080-18-3,"סט 100% כותנה סטן 220 180 סמ DEEP WATER""",100% CTS. 220 200x220+180x200+2x50x70 DEEP WATER,5/31/2021,220S,סאטן 220,640,749,27,0,0,180/200,3,CURDS & WHEY
4/10/2022,100139,SO22000133,1,Adi,צפון,NHB5340-18-3,"סט 100% כותנה סטן 220 180 סמ NIGHT SAILING""",100% CTS. 220 200x220+180x200+2x50x70 NIGHT SAIL,5/30/2021,220S,סאטן 220,640,749,32,95,0,180/200,3,CURDS & WHEY
4/10/2022,100139,SO22000133,1,Adi,צפון,NHB7004-18-3,"סט 100% כותנה סטן 300 180 סמ BLUE PIPING""",100% CTS. 300 200x220+180x200+2x50x70 PIPING BLUE,5/31/2021,300S,סאטן 300,854,999,0,0,0,180/200,3,CURDS & WHEY
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHB5110-16-25,"סט 100% כותנה סטן 220 160 סמ  SEA OF LOVE""",100% CTS. 220 200x220+160x200+2x50x70 SEA OF LOV,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHB5195-16-25,"סט 100% כותנה סטן 220 160 סמ  LOST AT SEA""",100% CTS. 220 200x220+160x200+2x50x70 LOST AT SE,5/31/2021,220S,סאטן 220,597,699,0,0,0,160/200,25,Sunburn
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHP1005-1-2,כרית ויסקו ג'ל קירור לוגו רקום כיסוי 100% במבוק 950 גר',VISCO PILLOW WITH GEL 60X40+12CM BAMBOO FABRIC 9,5/31/2021,כריות,כריות,427,499,11,0,0,40/60,2,PAGEANT BLUE
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHRU401-L-5,חלוק אמבטיה אפור  100% כותנה אקווה פיברו L,"Bath robe 100% cotton Aqua fibro  GREY SIZE L""",5/31/2021,חלוקים,חלוקי אמבטיה אקווה פיברו,427,499,21,0,0,L,5,Inkwell
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3003-15-17,מגבת גוף  אפור בהיר 100% כותנה 600 גר' 90/150,Body towel 100% cotton Aqua Fibro 600 gsm 90x150,5/31/2021,מגבות,מגבות אקווה פיברו,196,229,10,0,0,90/150,17,Peach Pink
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3003-9-17,מגבת פנים אפור בהיר 100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,17,Peach Pink
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3004-15-16,מגבת גוף  אפור כהה 100% כותנה 600 גר' 90/150,Body towel 100% cotton Aqua Fibro 600 gsm 90x150,5/31/2021,מגבות,מגבות אקווה פיברו,196,229,10,0,0,90/150,16,Bruschetta
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3004-9-16,מגבת פנים אפור כהה 100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,16,Bruschetta
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3006-15-23,מגבת פסים 150X90 כחול 600 גר',STRIPE TOWEL 150X90 BLUE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,213,249,10,0,0,150/90,23,China Blue
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3006-15-24,מגבת גוף תכלת  100% כותנה 600 גר' 90/150,Body towel 100% cotton Aqua Fibro 600 gsm 90x150,5/31/2021,מגבות,מגבות אקווה פיברו,196,229,10,0,0,90/150,24,Peach Dust
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3006-9-23,מגבת פסים 50X90 כחול 600 גר',STRIPE TOWEL 50X90 BLUE 600 GSM,12/15/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,23,China Blue
4/10/2022,100140,SO22000134,1,Ramat Ha-Sharon,תל אביב,NHT3006-9-24,מגבת פנים תכלת  100% כותנה 600 גר' 50/90,"Face towel 100% cotton Aqua Fibro 600 gsm 50x90""",5/31/2021,מגבות,מגבות אקווה פיברו,76,89,4,0,0,50/90,24,Peach Dust
4/10/2022,100141,SO22000135,5,Nof HaGalil,צפון,NHD1001-15-2,ינג כחול כיסוי 100% כותנה במילוי מיקרופייבר 400 גר' 150/200,400GSM PREMIUM MICROFIBER BLANKET BLUE PIPING 15,5/31/2021,שמיכות,שמיכות,427,499,15,0,0,150/200,2,PAGEANT BLUE
4/10/2022,100141,SO22000135,1,Nof HaGalil,צפון,NHKT1001-1-17,"מארז 2 מגבות מטבח אפור/נייבי 60/40 סמ""",,3/1/2022,מטבח,מגבות מטבח,59,69,3,3,0,60/40,17,Peach Pink
4/10/2022,100141,SO22000135,1,Nof HaGalil,צפון,NHT4S1008-1-24,סט 2+2 פרימיום 100% כותנה אפור כהה ותכלת 550 גר',Towel set 2+2 100% cotton Premium 550 gsm delphi,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,24,Peach Dust
4/10/2022,100141,SO22000135,1,Nof HaGalil,צפון,NHT4S1012-1-16,סט 2+2 פרימיום 100% כותנה אפור וכהה ורוד 550 גר',Towel set 2+2 100% cotton Premium 550 gsm pink gray,5/31/2021,מגבות P,מגבות פרימיום,363,425,14,0,0,2x140/70+2x50/90,16,Bruschetta
